count	reward_sum	squared_reward_sum	length
356	-78.74425990508001	10006.2068093214	210
357	-40.00121674201996	10015.657483801515	401
358	-40.150744101991585	10016.824049125247	370
359	196.74221379179517	49.23907039072806	1034
360	11.954183512682846	10027.60734444157	749
361	-52.22356909178358	10012.788720588844	252
362	11.863770391870062	10031.374757026619	497
363	-41.07352802799832	10015.579577780733	377
364	-65.41586017498473	10009.09539880857	191
365	27.926350740558235	10031.387622115728	698
366	-41.323317584020494	10017.816323772198	416
367	-82.32348159207588	10004.401060729197	120
368	18.465216775804066	10031.661139014286	556
369	-77.99903820332685	10006.571673992728	179
370	-39.35745774726538	10017.1986331779	332
371	42.35122681047207	10034.371335974598	739
372	-23.40087453684096	10019.716315124677	401
373	35.34799631630014	10031.67083235056	759
374	-64.49631215269898	10009.06828996431	194
375	-24.794245553342478	10021.952953735117	350
376	-67.00494467640448	10008.267756159185	193
377	-5.144789511824882	10027.513008550522	444
378	13.142658132759237	10027.081258299064	666
379	-74.167513189056	10025.721330769098	500
380	32.64232108631322	10031.861808319158	675
381	0.29560609790753745	10026.1290316744	557
382	-29.164868756223655	10018.888445242168	348
383	-35.041759499742625	10019.177240641384	307
384	-19.949532806463523	10020.07035526859	414
385	85.6632768089292	10048.481169172308	936
386	-36.424381531593355	10017.63874817374	306
387	6.825455005377023	10029.336587938838	493
388	-75.60249830428154	10006.928827690754	188
389	200.98546726471858	50.31278511309435	950
390	-25.276667215390717	10019.244549755316	372
391	197.2089757010569	48.53654747469635	1005
392	-80.19722862915138	10005.346950709982	126
393	206.00805025332494	54.95791428289393	900
394	60.668483714806	10043.85339906017	907
395	5.3398293381730895	10026.360404011155	538
396	-39.16902534494286	10016.178084470064	340
397	-39.10546781690659	10016.61327396275	326
398	-37.89302102152061	10016.283161465188	375
399	-37.37320278992874	10016.288109320478	350
400	-42.472921636265625	10017.098541393685	360
401	194.7314931367619	49.428769644367506	1041
402	20.690884594414783	10030.928902517946	588
403	200.2632279022685	50.12895343385662	942
404	27.182167103418436	10030.762079396996	644
405	-39.74521507644407	10016.926549807458	355
406	200.61605552587994	48.26336660109513	979
407	194.9394890281687	47.02525778716927	995
408	25.9540994924823	10031.535192758944	638
409	-28.501627501592097	10018.260150126987	377
410	98.73768272713741	10049.768004297084	925
411	26.813363239080445	10032.902695058656	672
412	-64.19796617517356	10009.069991401993	251
413	-27.94716921197262	10018.947304826768	345
414	198.10383452081717	49.31521787699984	949
415	-32.06999773048517	10016.358042803695	380
416	-65.95005703631658	24.642124570934087	2000
417	189.92428575933963	42.844426931409394	1049
418	10.859517680557857	10027.946109360708	528
419	194.48309984072716	44.33584811913575	1001
420	192.8959267929646	44.05329304320347	1040
421	-43.37112546240849	10014.921306559429	283
422	-38.66273119647922	10016.246209101802	300
423	-29.14452327477663	10018.36140619734	367
424	-74.02087630267215	10005.974576340028	195
425	-5.925642634543166	10023.247270653099	497
426	199.9995754335035	48.64028083196928	952
427	195.93411978271217	46.51360528858164	989
428	200.8896016477481	51.07242496231433	912
429	85.20816652623395	10046.813001217592	975
430	17.599872579282973	10028.889517965874	576
431	202.51304349568227	52.04044182568812	911
432	194.60561709391624	46.10895711271491	983
433	198.34342962927246	47.30116353017809	954
434	-39.061626910734894	10015.69847593798	374
435	196.5464927872255	47.65517162089869	963
436	-21.557888795299505	10019.404110841655	398
437	205.29803065206153	54.60502065361513	867
438	-38.7793916479796	10016.30317526735	368
439	-40.59719187834014	10015.905524165719	400
440	203.31789488271312	51.330313174305054	925
441	43.51224414378902	10036.969623055953	821
442	-68.00328321144084	10008.498480545077	226
443	-19.487761644996	10022.079546821697	357
444	205.86364273239846	55.489866320065694	885
445	-80.70642981517072	10005.19902811948	134
446	203.8204884708572	53.060776810911	923
447	194.43740517886297	49.44939190911968	997
448	-36.96838587881832	10017.208611104576	319
449	203.76670534021414	53.70427987259809	902
450	24.326460719933806	10033.971252134865	601
451	206.16059907481025	55.972330726945856	873
452	201.95070142656405	52.971675920612945	935
453	199.0314674294984	50.87441365383175	956
454	2.7119935275387093	10028.703295472023	449
455	207.57276162577438	55.502828909138046	877
456	37.993929264699034	10035.793291378033	640
457	95.73011581778786	10051.988434153636	924
458	92.5486699672025	10052.622485771524	822
459	-75.91745483743449	10005.692308403406	216
460	206.43215608805806	56.75604808239154	863
461	-31.694953938356136	10019.201427353593	392
462	206.8018141695925	56.05875770755696	868
463	206.7832556482966	57.032593488626034	861
464	89.94419513932968	10050.517808967665	831
465	206.10346795607205	55.71581806489866	884
466	-65.84914864607867	10008.886906819633	203
467	60.63620006702067	10042.25147602077	823
468	205.36627581401763	56.93845857111785	861
469	-34.05316329138509	10018.221425897673	332
470	206.26240661953176	57.30461743910217	859
471	-75.0652562123777	10006.846309060988	177
472	42.508564228200896	10038.132381942725	646
473	205.86010068930136	57.354946808587	856
474	18.163364877884874	10031.001102083595	643
475	206.52551888800605	57.84971444916416	850
476	202.7024688188921	54.33928051037831	876
477	17.312569134526413	10032.927086207188	540
478	-40.71913665804821	10018.474549316035	342
479	-80.54964889089815	10005.7877646043	159
480	14.909395111491662	10031.758698880878	494
481	200.388237436988	55.77628115802012	914
482	202.21599909756821	55.549335164721384	877
483	203.60059790151092	56.95619270212927	844
484	-84.10202299520107	10004.231293525	115
485	-39.67120928266682	10017.004091631867	317
486	202.58712217867853	55.53573223126667	872
487	203.09538080112878	56.72439031117162	861
488	197.81720352592436	54.10639340000612	939
489	203.3436093947768	54.157995645057404	903
490	202.9211750020163	54.06984652521672	895
491	200.1635760579517	52.117334785227165	917
492	200.16621876961682	52.81349612000428	890
493	199.48337977249224	51.8305756654854	909
494	198.08390353060648	50.34855363051988	905
495	-32.93300651420739	10017.235200834182	439
496	77.68295781614572	10047.084574085091	858
497	202.22150897378054	55.098286275113	870
498	52.567250584284125	10041.371235891767	669
499	15.046773612477054	10031.909977356592	500
500	-16.4524887470468	10023.059910034981	409
501	3.2591778151803794	10028.741858284868	454
502	196.48775898272638	53.020209716033314	930
503	-37.37668791849847	10017.280910415751	341
504	31.22804766978851	10034.429045983408	615
505	33.54526416375384	10033.94834802289	646
506	19.345283267293127	10031.852699969086	535
507	45.53443558253241	10036.920238998422	708
508	0.367965428261698	10026.454597415322	505
509	202.07068471758424	54.12472843791836	878
510	201.894566392287	52.806193169579025	894
511	-65.53661554777919	10009.366787724948	203
512	199.59040181916495	51.40932703000474	933
513	199.3693630248569	51.74958261894439	909
514	199.16427113845248	52.300535702831056	909
515	191.08786107034433	51.60370607769341	995
516	198.521973275965	52.617695565125935	893
517	205.35786333047568	56.830651138849525	848
518	35.374511346842894	10037.452896343655	581
519	-20.788545156599355	10021.970528508684	358
520	205.6688959751252	57.7808676843612	835
521	200.75552727606006	53.81452068050089	869
522	12.986089750102167	10031.174401526316	497
523	204.72968236271564	57.00176344123987	842
524	25.31250341131299	10034.344395673224	588
525	203.99644279014313	57.42818501956724	842
526	14.824788509062259	10031.608305941452	559
527	-83.72471547081621	10004.099368110405	127
528	204.65691182558692	57.32121161209311	847
529	202.72092350040322	55.81055780810213	858
530	200.61188644978867	53.868471976971826	875
531	51.70437315714338	10039.586152176882	695
532	203.58217109328092	55.50228388253883	864
533	30.46239904434077	10034.22130823174	711
534	36.85077183679738	10037.805167549139	596
535	205.39993799768556	57.41092766136664	845
536	198.00770378388896	55.46124327299311	915
537	-20.02505688092876	10023.087063203358	347
538	204.14165724376676	56.56231826933311	842
539	203.21377142908983	56.871203594648385	847
540	39.77868717031666	10037.949433237509	639
541	22.584382599982504	10035.723825262094	534
542	21.885827130883513	10034.552650248757	546
543	83.47208727765494	10052.203570472242	870
544	201.48406474702477	54.82896161568969	872
545	-51.68128504582561	10019.558907405823	418
546	201.51588275294682	55.45418081624799	846
547	203.70520480065116	56.87022350367806	830
548	204.50880315575364	58.677754267588966	815
549	-40.25432930258671	10018.138826108237	296
550	32.07023955000574	10036.659184393813	597
551	-53.601238726777815	10013.146255149764	232
552	-61.187306244061276	10011.428694091672	208
553	-58.44672992644724	10011.64758668008	215
554	197.55421239763183	52.86109549074419	880
555	17.693029434069814	10032.632940766684	539
556	195.05387705223168	51.599078678195305	892
557	195.58078223628658	49.554624483868864	926
558	-60.597915010310544	10010.620354061064	215
559	25.09155678269957	10032.77579039808	588
560	68.63047271462091	10042.741180336037	803
561	-21.894163366970048	10022.325954410899	362
562	197.9153062968283	51.60204167253143	896
563	-43.934469455349856	10016.670389154633	347
564	199.4312294372055	52.501180224863475	890
565	83.46275628022036	10050.264804908758	875
566	200.54726592737296	54.30911442645386	856
567	203.21388341307474	56.39613771102575	844
568	197.79406534218765	54.9593426955629	883
569	204.17292607143204	58.58656908602855	823
570	197.0743734183124	53.113238433620964	876
571	200.2555452479187	55.15628234475927	854
572	201.55543702223886	57.5518603306446	826
573	199.97264547100662	55.498274312623565	852
574	15.139250465254364	10032.147848146631	536
575	200.0638659401575	56.24744059903347	846
576	203.4963008542734	58.31260349830214	839
577	194.93949287673223	55.5785579238404	891
578	201.78780897576223	56.726345322167596	834
579	-77.41492520632399	10006.29297830443	176
580	197.87359099417534	54.88877014144338	855
581	-36.30696469980643	10019.149197680264	319
582	21.09501487736847	10036.004538178186	532
583	95.9330609473447	10056.584664655436	822
584	196.11834973869696	55.96682599912378	905
585	201.40183967212218	57.67303670469365	837
586	193.90162024186802	53.69572054050463	943
587	200.74906086734768	54.47758114201427	863
588	203.42802991878025	57.79682414857399	833
589	202.52251365091323	56.768066155139216	845
590	202.5073816953861	58.115297259692994	833
591	202.56187030953336	56.693878955189284	843
592	-24.336785849555454	10021.463015763158	340
593	201.08278129780518	55.86540373714292	844
594	202.32948855595302	57.49516428556438	838
595	-70.09471617166301	10023.340671077078	561
596	2.5384265195136066	10035.878345456624	712
597	-70.4546912542574	10008.419745593066	179
598	-24.754181803274705	10021.044603170649	347
599	205.22144979191097	61.11309213637436	796
600	199.17066718935007	56.84478068651515	852
601	38.20197632232248	10039.374905037035	603
602	-33.72251917660505	10018.860612875626	310
603	198.30748790065002	54.49921867060494	874
604	191.04517799223723	50.73888947991964	932
605	28.000554151794205	10035.218263748835	570
606	196.3769256244905	53.54895506104188	880
607	18.311136161108607	10037.673910083819	565
608	202.77078004764402	57.56879264422297	834
609	-63.606661528808814	10010.115357959632	196
610	-72.79092475173553	10006.81846832998	179
611	-40.134956655345206	10016.225922454138	349
612	37.4627055436716	10039.904513200076	560
613	15.817965701529417	10033.857464368004	554
614	28.322706652030632	10036.569870135643	553
615	202.7550013646564	59.83160555616599	823
616	-38.03327726112065	10019.38913860009	305
617	199.64540557766728	54.979429639423635	849
618	201.2297688197133	55.597745641274216	849
619	197.97974952739577	53.790254794189714	879
620	197.29290723278913	54.15691878452315	864
621	10.858708860565272	10033.150918114176	471
622	203.8269983485028	59.41871300131918	813
623	195.54364734756797	53.59612891594189	881
624	203.33243792644262	56.804793795385365	834
625	67.38703902552271	10044.998951594182	757
626	203.21399012490576	59.453544868286244	806
627	200.76170556158516	56.89059485229889	833
628	47.66636096038391	10041.765267591203	645
629	-38.8217658869012	10017.621531519751	321
630	200.24180397074736	57.59801394274235	823
631	-38.99355717249145	10016.603445583012	309
632	-39.37727228285858	10020.07697957181	279
633	87.79010139287257	10056.906351685806	794
634	-63.90766754219756	10009.282142892644	223
635	-99.22890428070711	36.14483734884958	2000
636	-41.64633199899592	10018.5737972182	442
637	201.77813057368996	57.46630635535096	829
638	202.7612585257666	57.8932614448608	825
639	202.46413642702714	58.61855030471591	814
640	-131.76725907671914	10008.305851220975	161
641	-31.098064977087404	10020.297751010741	340
642	27.150591716804158	10035.530588466012	716
643	-50.55666039522336	10020.540744847203	327
644	200.46423666696256	56.92793402827612	826
645	195.8582509380012	53.9636916724606	877
646	200.9668661354567	55.991472728902814	833
647	198.59466807248714	54.26691777731279	850
648	200.99665353157886	57.699882147001354	813
649	16.871282333587445	10034.206443542804	533
650	204.0166884666291	61.354385337531944	788
651	197.87572167721095	54.618602042252654	856
652	202.88141837228167	60.661117523003774	787
653	-85.09615826697143	10004.41347915109	113
654	144.71528296793292	68.59278441485519	1412
655	197.5020207153532	55.82040188986067	845
656	33.815227296281876	10037.766643657844	574
657	67.8996536979381	10048.390485706306	691
658	198.7251320057824	56.912135979682375	837
659	-29.119773714053593	10020.625014664727	333
660	199.36118361521815	56.71504105376728	819
661	198.39779727735336	56.97287066475428	821
662	199.65189667064158	57.79835877557889	811
663	202.58137478434776	59.95527467379751	802
664	197.95869287592822	54.744708806907106	860
665	201.94231168621735	59.48473853163479	799
666	202.53320380699495	59.08454532819845	809
667	201.07536519322028	56.20456379913855	827
668	200.40564831319602	57.371307721486595	831
669	201.70326132833918	59.25982431452374	801
670	31.866958762991175	10036.461922050737	614
