count	reward_sum	squared_reward_sum	length
187	219.47109173125486	58.597019271295125	984
188	-20.338393305440007	10022.228343094246	436
189	217.4154515849299	56.74802726824481	1012
190	56.011237874287076	10046.586562256023	810
191	217.8060944340305	56.31818652906766	1014
192	221.59073462171705	58.03520570658696	967
193	221.36064272943696	59.70221452293109	956
194	220.19455876687354	58.49074444666499	961
195	221.97387262637946	59.919967031428214	941
196	213.51132144882885	57.69078894274865	1025
197	222.33792539535835	60.26735935382851	934
198	223.3628145288158	62.405952273379974	925
199	224.1286785154737	62.108990484886505	910
200	223.97947640624128	62.31775610833162	913
201	225.83305568759368	64.0856750101109	891
202	220.54684163844212	61.40569420993345	943
203	-15.958860293706707	10026.809193627776	405
204	222.0483692459775	60.45649665706397	911
205	224.22709596189847	62.68242105016044	891
206	7.4252242076411505	10028.774740501067	483
207	17.896959441106674	10032.789411117743	522
208	225.33624659450962	63.73816109047818	884
209	40.85347111443184	10037.553932925755	628
210	222.04338563596733	60.66925292955479	900
211	222.028341429322	59.25337392866129	927
212	220.62169530311033	58.27718323107788	935
213	222.84731812391692	59.94398158185498	924
214	222.4163330958659	60.26950261291192	900
215	221.93272299975624	59.740273536644345	914
216	225.17401445066744	63.09833537626565	875
217	224.777834465629	64.15891847947053	867
218	223.09109127890684	61.73632147310969	884
219	60.9157367492829	10051.45432470743	696
220	225.77834022302497	65.80042827225304	843
221	226.06226719209621	66.93944092377993	829
222	225.83011455963492	66.12671931270597	838
223	226.07355154187454	65.23507309070058	844
224	225.88504666933252	66.0001298509853	840
225	224.5748317297677	65.28053228360744	844
226	225.04246904532354	65.19811517850012	840
227	226.2883222952951	66.98280894407044	823
228	226.5978204453498	67.20817311712749	826
229	225.586614776927	67.74135165279583	827
230	227.49597132007935	69.41643060510903	806
231	227.28662498614426	69.15454972718803	810
232	228.2810099453452	70.0305161666837	803
233	227.2193715672659	67.8197850748374	827
234	226.7156754309966	68.76444979738503	814
235	227.29052580601555	69.99835545299781	801
236	227.11617529820577	68.83159034933534	815
237	226.15661381923275	67.79902235757544	828
238	227.66754900382983	70.77251507928257	798
239	227.76065993056082	70.43835201382821	800
240	228.0421180041873	70.94942264036112	795
241	227.3105092004892	69.29286821689931	816
242	226.04637286408808	68.95618224161028	807
243	228.1676668651622	72.05358012460606	784
244	229.2772110625978	72.3550919233282	787
245	228.28354524709565	70.37935076066918	799
246	226.32132551464417	69.68230155198998	804
247	228.49363113206675	72.32890717408239	789
248	228.03195786400534	71.35855709688747	788
249	228.7447731670375	72.53035148373102	784
250	228.81764759523128	71.76719589240103	790
251	229.79661036996941	73.84951258754403	773
252	229.058400143956	73.05387946352778	782
253	229.5886249217122	73.86689437059714	775
254	229.5781201377085	72.7200195011797	788
255	230.8600074046678	75.99447220840273	763
256	229.4086945903862	74.3041456716959	773
257	230.78996599616906	75.54209586558345	767
258	228.95781912915112	75.20005496897048	773
259	22.95486437424175	10039.211619360349	459
260	229.20637699990672	75.52610946675183	762
261	229.9570084113008	75.33910973238056	766
262	230.44776413142452	75.73472882720561	767
263	231.22295335689495	76.95426016505357	759
264	229.3796254611031	73.45482027913701	788
265	230.51363497795847	77.19440402774842	749
266	231.1579280324793	78.22625409914062	744
267	229.90852609698658	75.97964574152275	761
268	230.8334272075636	77.37450789836267	749
269	230.58026570186746	77.06780476415437	750
270	230.99427198623923	79.01364188043512	736
